"cell_id","scenario_id","scenario_order","scenario_label","short_label","purpose","in_main_text","n","h","is_null","reps","alpha","atom","seed","effect_text","pi0","pi1","expected_combined_delta","empirical_combined_delta","empirical_combined_delta_sd","method","reject_rate","mcse","fail_rate","median_runtime_sec","successful_reps","method_label"
200,"S5",5,"S5: Gamma shape-change with mean shift","S5 Gamma shape change","Non-normal survivor case with concurrent mean, variance, and skewness changes designed to separate semi-parametric and parametric performance.",TRUE,500,3,FALSE,10000,0.05,0,20260615,"$k_1 = 2.5$, $E[Y \\mid A = 1, R = 1] = 3.6$",0.65,0.65,0.39,0.391182494698057,0.133575994743317,"wilcoxon",0.1799,0.00384104139524687,0,0.00300000000015643,10000,"Wilcoxon"
200,"S5",5,"S5: Gamma shape-change with mean shift","S5 Gamma shape change","Non-normal survivor case with concurrent mean, variance, and skewness changes designed to separate semi-parametric and parametric performance.",TRUE,500,3,FALSE,10000,0.05,0,20260615,"$k_1 = 2.5$, $E[Y \\mid A = 1, R = 1] = 3.6$",0.65,0.65,0.39,0.391182494698057,0.133575994743317,"t_test",0.8362,0.00370093988062492,0,0.00100000000020373,10000,"T-test"
200,"S5",5,"S5: Gamma shape-change with mean shift","S5 Gamma shape change","Non-normal survivor case with concurrent mean, variance, and skewness changes designed to separate semi-parametric and parametric performance.",TRUE,500,3,FALSE,10000,0.05,0,20260615,"$k_1 = 2.5$, $E[Y \\mid A = 1, R = 1] = 3.6$",0.65,0.65,0.39,0.391182494698057,0.133575994743317,"lrt",0.9859,0.00117903307841638,0,0.0080000000000382,10000,"Parametric LRT"
200,"S5",5,"S5: Gamma shape-change with mean shift","S5 Gamma shape change","Non-normal survivor case with concurrent mean, variance, and skewness changes designed to separate semi-parametric and parametric performance.",TRUE,500,3,FALSE,10000,0.05,0,20260615,"$k_1 = 2.5$, $E[Y \\mid A = 1, R = 1] = 3.6$",0.65,0.65,0.39,0.391182494698057,0.133575994743317,"splrt",0.9885,0.00106619651096784,0,0.274000000000001,10000,"Semi-parametric LRT"
201,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,50,0,TRUE,10000,0.05,0,20260616,"$\\delta = 0.00$",0.8,0.8,0,-0.00245046166233171,0.386074515081558,"wilcoxon",0.0477,0.00213130734526956,0,0.000999999999976353,10000,"Wilcoxon"
201,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,50,0,TRUE,10000,0.05,0,20260616,"$\\delta = 0.00$",0.8,0.8,0,-0.00245046166233171,0.386074515081558,"t_test",0.0471,0.00211852755469453,0,0.000999999999976353,10000,"T-test"
201,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,50,0,TRUE,10000,0.05,0,20260616,"$\\delta = 0.00$",0.8,0.8,0,-0.00245046166233171,0.386074515081558,"lrt",0.042,0.0020058913230781,0,0.00499999999999545,10000,"Parametric LRT"
201,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,50,0,TRUE,10000,0.05,0,20260616,"$\\delta = 0.00$",0.8,0.8,0,-0.00245046166233171,0.386074515081558,"splrt",0.1172,0.00321658452399436,0,0.212999999999965,10000,"Semi-parametric LRT"
202,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,100,0,TRUE,10000,0.05,0,20260617,"$\\delta = 0.00$",0.8,0.8,0,0.00261040287832059,0.272786692451178,"wilcoxon",0.0487,0.00215240121724552,0,0.00100000000009004,10000,"Wilcoxon"
202,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,100,0,TRUE,10000,0.05,0,20260617,"$\\delta = 0.00$",0.8,0.8,0,0.00261040287832059,0.272786692451178,"t_test",0.0511,0.0022020170299069,0,0.000999999999976353,10000,"T-test"
202,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,100,0,TRUE,10000,0.05,0,20260617,"$\\delta = 0.00$",0.8,0.8,0,0.00261040287832059,0.272786692451178,"lrt",0.0522,0.00222430123859157,0,0.00500000000010914,10000,"Parametric LRT"
202,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,100,0,TRUE,10000,0.05,0,20260617,"$\\delta = 0.00$",0.8,0.8,0,0.00261040287832059,0.272786692451178,"splrt",0.0669,0.00249848734237338,0,0.230999999999995,10000,"Semi-parametric LRT"
203,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,150,0,TRUE,10000,0.05,0,20260618,"$\\delta = 0.00$",0.8,0.8,0,0.00420695027235662,0.224930231535492,"wilcoxon",0.0512,0.00220405444578849,0,0.00199999999995271,10000,"Wilcoxon"
203,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,150,0,TRUE,10000,0.05,0,20260618,"$\\delta = 0.00$",0.8,0.8,0,0.00420695027235662,0.224930231535492,"t_test",0.0497,0.00217324434889407,0,0.000999999999976353,10000,"T-test"
203,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,150,0,TRUE,10000,0.05,0,20260618,"$\\delta = 0.00$",0.8,0.8,0,0.00420695027235662,0.224930231535492,"lrt",0.0533,0.00224631053062572,0,0.00599999999985812,10000,"Parametric LRT"
203,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,150,0,TRUE,10000,0.05,0,20260618,"$\\delta = 0.00$",0.8,0.8,0,0.00420695027235662,0.224930231535492,"splrt",0.0584,0.00234498272914749,0,0.245000000000118,10000,"Semi-parametric LRT"
204,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,200,0,TRUE,10000,0.05,0,20260619,"$\\delta = 0.00$",0.8,0.8,0,-0.0039620328947537,0.192058264282312,"wilcoxon",0.0491,0.00216076815045021,0,0.00199999999995271,10000,"Wilcoxon"
204,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,200,0,TRUE,10000,0.05,0,20260619,"$\\delta = 0.00$",0.8,0.8,0,-0.0039620328947537,0.192058264282312,"t_test",0.0474,0.00212492917529032,0,0.000999999999976353,10000,"T-test"
204,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,200,0,TRUE,10000,0.05,0,20260619,"$\\delta = 0.00$",0.8,0.8,0,-0.0039620328947537,0.192058264282312,"lrt",0.0484,0.00214609971809327,0,0.00599999999997181,10000,"Parametric LRT"
204,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,200,0,TRUE,10000,0.05,0,20260619,"$\\delta = 0.00$",0.8,0.8,0,-0.0039620328947537,0.192058264282312,"splrt",0.0526,0.00223233599621562,0,0.255000000000109,10000,"Semi-parametric LRT"
205,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,250,0,TRUE,10000,0.05,0,20260620,"$\\delta = 0.00$",0.8,0.8,0,0.000237587138483881,0.174501199117968,"wilcoxon",0.053,0.00224033479640879,0,0.00199999999995271,10000,"Wilcoxon"
205,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,250,0,TRUE,10000,0.05,0,20260620,"$\\delta = 0.00$",0.8,0.8,0,0.000237587138483881,0.174501199117968,"t_test",0.052,0.00222027025382047,0,0.000999999999976353,10000,"T-test"
205,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,250,0,TRUE,10000,0.05,0,20260620,"$\\delta = 0.00$",0.8,0.8,0,0.000237587138483881,0.174501199117968,"lrt",0.0499,0.00217738352156895,0,0.00600000000000023,10000,"Parametric LRT"
205,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,250,0,TRUE,10000,0.05,0,20260620,"$\\delta = 0.00$",0.8,0.8,0,0.000237587138483881,0.174501199117968,"splrt",0.0528,0.00223633986683599,0,0.269999999999982,10000,"Semi-parametric LRT"
206,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,300,0,TRUE,10000,0.05,0,20260621,"$\\delta = 0.00$",0.8,0.8,0,-0.000667756934623988,0.158465083886219,"wilcoxon",0.0496,0.00217117111255654,0,0.00200000000006639,10000,"Wilcoxon"
206,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,300,0,TRUE,10000,0.05,0,20260621,"$\\delta = 0.00$",0.8,0.8,0,-0.000667756934623988,0.158465083886219,"t_test",0.0488,0.00215449669296567,0,0.000999999999976353,10000,"T-test"
206,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,300,0,TRUE,10000,0.05,0,20260621,"$\\delta = 0.00$",0.8,0.8,0,-0.000667756934623988,0.158465083886219,"lrt",0.0492,0.00216285367050108,0,0.00600000000031287,10000,"Parametric LRT"
206,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,300,0,TRUE,10000,0.05,0,20260621,"$\\delta = 0.00$",0.8,0.8,0,-0.000667756934623988,0.158465083886219,"splrt",0.0508,0.00219589070766284,0,0.27800000000002,10000,"Semi-parametric LRT"
207,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,350,0,TRUE,10000,0.05,0,20260622,"$\\delta = 0.00$",0.8,0.8,0,-0.00295007924758036,0.145693467499815,"wilcoxon",0.052,0.00222027025382047,0,0.00299999999992906,10000,"Wilcoxon"
207,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,350,0,TRUE,10000,0.05,0,20260622,"$\\delta = 0.00$",0.8,0.8,0,-0.00295007924758036,0.145693467499815,"t_test",0.05,0.00217944947177034,0,0.000999999999976353,10000,"T-test"
207,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,350,0,TRUE,10000,0.05,0,20260622,"$\\delta = 0.00$",0.8,0.8,0,-0.00295007924758036,0.145693467499815,"lrt",0.0509,0.00219793516737869,0,0.007000000000005,10000,"Parametric LRT"
207,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,350,0,TRUE,10000,0.05,0,20260622,"$\\delta = 0.00$",0.8,0.8,0,-0.00295007924758036,0.145693467499815,"splrt",0.0521,0.00222228688517032,0,0.288999999999987,10000,"Semi-parametric LRT"
208,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,400,0,TRUE,10000,0.05,0,20260623,"$\\delta = 0.00$",0.8,0.8,0,-0.000542284524341907,0.136467559330658,"wilcoxon",0.0506,0.00219179469841498,0,0.0029999999999859,10000,"Wilcoxon"
208,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,400,0,TRUE,10000,0.05,0,20260623,"$\\delta = 0.00$",0.8,0.8,0,-0.000542284524341907,0.136467559330658,"t_test",0.0472,0.00212066404694379,0,0.00100000000000477,10000,"T-test"
208,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,400,0,TRUE,10000,0.05,0,20260623,"$\\delta = 0.00$",0.8,0.8,0,-0.000542284524341907,0.136467559330658,"lrt",0.0472,0.00212066404694379,0,0.00700000000006185,10000,"Parametric LRT"
208,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,400,0,TRUE,10000,0.05,0,20260623,"$\\delta = 0.00$",0.8,0.8,0,-0.000542284524341907,0.136467559330658,"splrt",0.048,0.00213766227454198,0,0.298999999999978,10000,"Semi-parametric LRT"
209,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,450,0,TRUE,10000,0.05,0,20260624,"$\\delta = 0.00$",0.8,0.8,0,0.0005790299560185,0.129328806668626,"wilcoxon",0.0521,0.00222228688517032,0,0.00300000000004275,10000,"Wilcoxon"
209,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,450,0,TRUE,10000,0.05,0,20260624,"$\\delta = 0.00$",0.8,0.8,0,0.0005790299560185,0.129328806668626,"t_test",0.0483,0.00214399416976819,0,0.0010000000000332,10000,"T-test"
209,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,450,0,TRUE,10000,0.05,0,20260624,"$\\delta = 0.00$",0.8,0.8,0,0.0005790299560185,0.129328806668626,"lrt",0.0528,0.00223633986683599,0,0.00700000000006185,10000,"Parametric LRT"
209,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,450,0,TRUE,10000,0.05,0,20260624,"$\\delta = 0.00$",0.8,0.8,0,0.0005790299560185,0.129328806668626,"splrt",0.0538,0.00225622605250449,0,0.311000000000035,10000,"Semi-parametric LRT"
210,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,500,0,TRUE,10000,0.05,0,20260625,"$\\delta = 0.00$",0.8,0.8,0,-0.00107902621823065,0.121866232113012,"wilcoxon",0.0505,0.00218974313562116,0,0.00300000000015643,10000,"Wilcoxon"
210,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,500,0,TRUE,10000,0.05,0,20260625,"$\\delta = 0.00$",0.8,0.8,0,-0.00107902621823065,0.121866232113012,"t_test",0.0495,0.00216909543358516,0,0.00100000000020373,10000,"T-test"
210,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,500,0,TRUE,10000,0.05,0,20260625,"$\\delta = 0.00$",0.8,0.8,0,-0.00107902621823065,0.121866232113012,"lrt",0.0522,0.00222430123859157,0,0.00799999999998136,10000,"Parametric LRT"
210,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,500,0,TRUE,10000,0.05,0,20260625,"$\\delta = 0.00$",0.8,0.8,0,-0.00107902621823065,0.121866232113012,"splrt",0.0531,0.0022423289232403,0,0.319999999999936,10000,"Semi-parametric LRT"
211,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,50,1,FALSE,10000,0.05,0,20260626,"$\\delta = 0.10$",0.8,0.8,0.08,0.0785496427319034,0.388663604518954,"wilcoxon",0.1206,0.00325661849162594,0,0.000999999999976353,10000,"Wilcoxon"
211,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,50,1,FALSE,10000,0.05,0,20260626,"$\\delta = 0.10$",0.8,0.8,0.08,0.0785496427319034,0.388663604518954,"t_test",0.0515,0.00221015270965605,0,0.000999999999976353,10000,"T-test"
211,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,50,1,FALSE,10000,0.05,0,20260626,"$\\delta = 0.10$",0.8,0.8,0.08,0.0785496427319034,0.388663604518954,"lrt",0.0594,0.00236371825732256,0,0.00499999999999545,10000,"Parametric LRT"
211,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,50,1,FALSE,10000,0.05,0,20260626,"$\\delta = 0.10$",0.8,0.8,0.08,0.0785496427319034,0.388663604518954,"splrt",0.1339,0.00340544842862141,0,0.213999999999942,10000,"Semi-parametric LRT"
212,"S6",6,"S6: Rare-outlier contamination","S6 Rare-outlier contamination","Mixture case with rare extreme survivors that is deliberately friendly to rank-based robustness.",TRUE,100,1,FALSE,10000,0.05,0,20260627,"$\\delta = 0.10$",0.8,0.8,0.08,0.0808370732622179,0.273665608973903,"wilcoxon",0.2046,0.00403409023201019,0,0.00100000000009004,10000,"Wilcoxon"
